elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,label_longsor
1566.0,31.917255401611328,207.91587829589844,12.74888262942151,2423.4702521301806,0.8337269425392151,0.2887491861162953,1
103.0,10.383461952209473,314.9711608886719,21.60677171556249,3739.438769055391,0.0763733834028244,0.1352027871801907,1
955.0,31.84173011779785,262.5113830566406,13.44496905310138,3527.382601025235,0.0432735234498977,1.1321413913673573,1
436.0,23.66643524169922,355.7574157714844,14.198984712912887,2940.9529600476844,0.8150056004524231,0.4725776556034871,1
828.0,24.85871315002441,126.4393081665039,13.044815206446394,3548.970867152326,0.7822908163070679,0.595181559323225,1
487.0,27.34312438964844,57.84634017944336,12.934988522154905,3183.3549656152727,0.7502965331077576,0.5196765550988973,1
2139.0,30.956329345703125,176.90274047851562,12.786573577665022,3002.4477161492223,0.6778202056884766,0.4101223001136455,1
318.0,32.568756103515625,210.4980316162109,17.700416506755687,3223.775857700687,0.8717097043991089,0.1529247575421946,1
654.0,19.308244705200195,326.27032470703125,13.32425797404398,2993.309400586225,0.7264387011528015,1.3072984015630449,1
646.0,27.978534698486328,322.3990783691406,12.908016252094532,3840.503933714424,0.7948182225227356,1.1033134856529825,1
237.0,20.858875274658203,347.7174072265625,14.626597640590774,3134.1324525546283,0.683478832244873,0.8490194375251393,1
130.0,18.483901977539062,75.98789978027344,14.064368836401831,2856.750555853732,0.6827893853187561,1.1548438775736214,1
523.0,27.353487014770508,339.8419494628906,12.934545289283568,3769.131099180877,0.6222466230392456,0.9543223260403104,1
1033.0,30.35043716430664,284.40740966796875,14.196978960353752,3304.047396412864,0.8421052694320679,0.3283063986094044,1
2024.0,20.003707885742188,110.8383560180664,13.285935955625089,3087.130508111324,0.8044833540916443,1.1483426338899294,1
2308.0,15.082477569580078,147.2401580810547,14.279815466060546,3105.8767070241274,0.6343283653259277,2.2048623117967345,1
133.0,12.822819709777832,265.92169189453125,13.75556124686218,2869.3698498131707,0.7491289377212524,0.1659748283076123,1
368.0,24.038230895996094,250.9351501464844,13.0828266545514,3183.3549656152727,0.7943980097770691,0.7096579870713333,1
1267.0,22.85515213012696,87.7989730834961,13.832550003460836,3217.1817250735594,0.7952502965927124,0.4448371860965699,1
1454.0,22.099102020263672,23.51556968688965,13.176758607458028,3457.6761929153085,0.4833917915821075,0.8779124496796752,1
314.0,15.421839714050291,310.2032775878906,13.5633302924605,3976.851653513685,0.7788392305374146,0.6547566613398859,1
558.0,26.682071685791016,249.24822998046875,16.295707607219843,3691.236316500678,0.7079048156738281,0.1181300580666499,1
1714.0,20.888427734375,102.2446517944336,16.183192989345486,2724.2040416944774,0.1844978183507919,0.1584601128448204,1
1366.0,17.195661544799805,227.15577697753903,14.546964605198744,3336.932925529126,0.4343667030334472,1.4733688934890032,1
1661.0,30.39946746826172,208.0005340576172,12.808723005832933,3113.6368377720937,0.4617468118667602,1.1379546872624104,1
1056.0,30.513973236083984,20.95747756958008,14.595908642407242,2821.3458299535328,0.7420966625213623,0.7176283858416669,1
1071.0,21.71419334411621,26.5848445892334,13.196166323239543,3237.982850839197,0.7414903044700623,1.1001415551603453,1
1963.0,13.852208137512209,23.212234497070312,13.675482540560733,2488.0169072902763,0.834947943687439,1.3200332746587036,1
338.0,29.47301483154297,297.2769470214844,13.94472836354101,3553.436060130084,0.7086167931556702,0.2780310092408455,1
917.0,23.146778106689453,142.67283630371094,14.223863994524134,3715.052292864604,0.7544844746589661,0.8971364047776186,1
1171.0,14.116674423217772,75.08013916015625,13.65579802371993,2741.454114927212,0.492550790309906,0.4897133170909483,1
2119.0,11.068944931030272,204.4644470214844,15.005599706153356,3105.8767070241274,0.7226033210754395,1.519044352678239,1
1210.0,22.82807350158692,337.36187744140625,13.14072391039516,3349.254793048289,0.7820711135864258,0.3589535470336704,1
598.0,26.50568199157715,13.147557258605955,12.971193775241264,3791.600271158596,0.7521336674690247,0.8047336770171617,1
1692.0,26.50579643249512,13.14879322052002,14.35748313515761,3362.890093952394,0.794432520866394,1.00766705730167,1
2052.0,32.96355056762695,282.9826354980469,13.401689143812268,3150.235199677013,0.7546391487121582,0.6613780240800613,1
416.0,26.10209846496582,7.602974891662598,14.598363628377369,3556.592931114882,0.8507556915283203,0.3755700432053196,1
233.0,19.189172744750977,62.28120803833008,14.429547444682012,3120.371897466574,0.867113471031189,1.1943330800970453,1
913.0,27.41729736328125,88.21172332763672,12.93181847295268,3450.790791979432,0.6753659844398499,1.1307337184773207,1
1039.0,22.908416748046875,265.60614013671875,13.829954927573135,3723.832274938512,0.7222838401794434,1.7439800649234942,1
639.0,34.69310760498047,249.4660797119141,15.821309019134898,3840.503933714424,0.716489851474762,0.0547591750928937,1
1432.0,16.339860916137695,173.6548309326172,14.601049207191792,3442.0959183013338,0.7022615075111389,1.480689608385832,1
1917.0,34.884376525878906,120.71703338623048,12.636130825808689,2619.0568020910023,0.8298553228378296,0.8584556913202707,1
289.0,25.95526885986328,268.09423828125,14.094037064242857,2869.3698498131707,0.7157254219055176,1.0988995706216438,1
1130.0,42.34318923950195,192.31854248046875,13.06147470512918,3349.254793048289,0.7433395981788635,0.7451113467223881,1
1387.0,26.579010009765625,60.96541213989258,15.047433872675224,3408.755469047057,0.8190526962280273,0.4439512069927707,1
720.0,20.09107208251953,77.21562194824219,13.28120096356586,2924.809562935773,0.8359441757202148,1.033235251007002,1
1195.0,10.38235569000244,225.02261352539065,17.150597225595522,3319.127406707243,0.846098005771637,0.1553114628314214,1
1705.0,15.47455596923828,290.5382385253906,13.55974666682334,3325.437662835512,0.0909542590379715,1.8709924006387528,1
1364.9677870131748,9.3714928677725,246.98419295125407,2.2679414816318686,3271.1392436060123,0.3305116675042063,0.9170231564470647,0
740.6092398106331,16.42935916272151,228.21438029420827,1.4078326242853094,4141.025497077703,0.3659993847230305,0.5865417680870275,0
284.69482886837284,13.321005568352895,109.28046723378014,1.9804731587780038,4144.8199827807985,0.39126164291927246,1.0511402208690959,0
1472.850466272361,16.0211546137378,208.75523422475402,2.030403922219237,3496.252398035809,0.32431462719895926,1.5302386240078443,0
425.96374419616944,17.421158589669183,99.47165191526406,2.559941451033043,3271.1392436060123,0.4336143552434411,0.3236388249067032,0
124.39477356336418,12.49343070984578,180.37545531976588,2.116074926675306,3022.5483833225444,0.34651128550078886,0.9937411316020637,0
1055.0202641413593,24.687384347447487,241.49736947135443,0.9768081844208,3535.1136234119767,0.23451323415715433,0.9311850680129747,0
1135.8081883650484,5.027336876666606,177.1027808514884,5.4696499194413395,2848.9357220153324,0.37025685322529067,0.22603453629617568,0
921.4345017780676,19.153349299658906,298.14569272080706,2.145173192262301,3908.276349866537,0.25463837098637593,0.8308408189981591,0
448.02535778418695,15.568700005441585,162.0468157660845,1.9449198940849104,4104.415536634322,0.36865126543884547,0.35269251485671194,0
867.9020009796274,15.30021950909784,190.1228162473015,2.5083723157559317,4024.145401721459,0.4081859214984413,1.9298162845232396,0
1517.4598987718375,18.420151298006278,143.7999383197576,4.73719665473089,3092.721679958515,0.36097017028270517,0.057986724477109564,0
377.2267788801626,18.37456695626939,154.28815772767672,2.9114740278023716,3900.11639747042,0.37888539359499196,0.6381228320120983,0
500.112503627394,6.697094457341842,179.9347975914103,4.402176717555958,3823.9682453852147,0.35797744207638177,0.17696120809223595,0
1850.6533967194084,27.876633038176802,275.7995536362317,2.142203902583651,3328.6747600100935,0.11635802984153865,0.33656155772841034,0
205.32603494526202,21.95994344957587,120.09301819763647,1.0989456397231043,3163.056252455339,0.4047121364874075,0.4468459633727041,0
274.3469498811878,16.857624843548773,99.67195124163331,3.6370300825153263,3925.8643668549416,0.43878710218084216,0.28495720262442126,0
1303.5203890895227,15.266446472968799,137.56724679237064,4.957575153382256,2827.1993259247392,0.34436910805892906,0.17964852736786108,0
820.5983833843812,25.365206517208254,259.7881544846584,0.774621298387897,3008.9430900749285,0.1367669939249295,1.0288884009270085,0
1247.7264645584996,18.984832816270256,135.90890618480012,3.6836722156407617,3752.1021177647854,0.3130684877407797,0.09524881814606338,0
