id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
f3549644-8809-4207-941f-c0363f3481f8,2011-04-20 08:08:08.000,16,4,2011,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,10,0,0,1000,0,0,0,0,0
47eef6ac-36dd-4856-af6b-a01097cda483,2011-04-01 08:08:08.000,13,4,2011,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aafc50c-b3e1-4441-b2a5-6c37c51dc983,2010-11-01 08:08:08.000,44,11,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbf1dd84-11a5-428a-ada6-e2d4a134b114,2010-09-19 08:08:08.000,37,9,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,431,16,0,0,0,0,0,0,0,0
948d9c16-1ee1-4a6e-b379-ef9f195a9763,2010-09-18 08:08:08.000,37,9,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2565,0,0,0,0,0,0,0,0,0
2ed73dab-3205-45de-8e5b-ddebc6a73986,2010-09-17 08:08:08.000,37,9,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1336,0,0,0,0,0,0,0,0,0
ea7016d0-caab-4307-9358-fa103555bb09,2010-08-20 08:08:08.000,33,8,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,312,0,0,60,0,0,0,0,0,0
9dbd4587-7024-4545-9250-8b4412e28744,2010-08-14 08:08:08.000,32,8,2010,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,200,0,0,0,0,0
2fccac70-883a-42fd-ad34-9306d380a4ea,2010-08-01 08:08:08.000,30,8,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce889e83-9f41-43c9-b17d-258db27c11f8,2010-07-19 08:08:08.000,29,7,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,0.5,0,0,0,1954,184,0,1229,700,0,0,0,0,0
566b739e-8d77-4ed4-877b-9af214dcc9fe,2010-06-28 08:08:08.000,26,6,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,7394,0,0,0,0,0,0,0,0,0
5b0e2cc2-5127-4a59-8cfc-573577f441a7,2010-05-01 08:08:08.000,17,5,2010,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61b42b8d-a495-4874-bae0-0e5696d6289f,2010-05-01 08:08:08.000,17,5,2010,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61f80324-8bda-402c-94f2-ab6cb1901397,2010-05-01 08:08:08.000,17,5,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb067b4a-2a3b-4e97-b2b6-8cf80c0290f1,2010-04-13 08:08:08.000,15,4,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,359,0,0,0,0
b213a2b4-844c-4542-bca4-4f1ee6238f83,2010-04-01 08:08:08.000,13,4,2010,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
576fe0be-8065-480d-ab06-dd41047bd8df,2010-03-26 08:08:08.000,12,3,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,324,0,0,0,0,0
ea552442-063c-4d38-a2e2-726df786663a,2010-03-09 08:08:08.000,10,3,2010,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,2795,0,0,0,559,0,0,0,0,0
f65c93e9-05f7-4058-8bde-f85bee59c36e,2010-02-01 08:08:08.000,5,2,2010,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,1480,0,0,0,296,0,0,0,0,0
1fb557bb-b004-455d-be0f-b05fb37da0f2,2010-01-23 08:08:08.000,3,1,2010,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,2317,0,0,0,0,0,0,0,0,0
f7c551f4-fa9d-4147-963f-10d9a62ae106,2009-03-10 08:08:08.000,11,3,2009,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,140,0,0,0,0,0,0
2ac5ed00-69d6-41e1-95aa-2caa8c059d2e,2009-03-01 08:08:08.000,9,3,2009,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cf00b05-4a84-4ec0-b575-5d0f4b950c0d,2009-02-01 08:08:08.000,5,2,2009,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,223,0,0,71,51,0,0,0,0,0
31e21fe4-fdac-44d0-91a2-87eab9729f97,2009-01-15 08:08:08.000,3,1,2009,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,352,5,0,108,107,0,0,0,0,0
00fe37be-3ccf-45c0-8c28-3fd9d0a99cc0,2008-10-01 08:08:08.000,40,10,2008,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d0a9b1a-fa29-4c6e-894b-0baef60bec8e,2008-09-04 08:08:08.000,36,9,2008,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,1,0,0,2400,0,0,0,2375,0,0,0,0,0
30a002cf-ec17-43ea-8ac0-92e8c5c7353d,2008-08-09 08:08:08.000,32,8,2008,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
072b0eb5-b2d0-469e-ab4c-8414470c5da5,2008-06-01 08:08:08.000,22,6,2008,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4463e26-d167-4546-adc3-d187674502b8,2008-06-01 08:08:08.000,22,6,2008,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d12a1d4-49e5-41e8-8076-118f0fcbb5f6,2008-05-01 08:08:08.000,18,5,2008,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,1,1,0,33659,0,0,0,0,0,0,0,0,0
85344d3d-67b3-433b-8815-968a8ce9bb50,2008-04-28 08:08:08.000,18,4,2008,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
51ec6275-7279-49b7-b25a-64e88f5456e3,2008-04-18 08:08:08.000,16,4,2008,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
